,client_id,Variation,mode,result,Time_AVG,total_time
13634,9545139,Test,confirm,error,0.0,
13635,9049892,Test,confirm,error,0.0,
13636,8174132,Test,confirm,error,0.0,
13637,6373497,Test,confirm,error,0.0,
13638,6754236,Control,step_1,error,0.0,
13639,3979160,Control,confirm,error,0.0,
13640,809046,Test,start,not succeed,0.0,
13641,560848,Control,,succeed,41.2,165.0
13642,5053848,Test,,succeed,34.8,139.0
13643,1357178,Test,,succeed,29.8,119.0
13644,5203638,Control,confirm,error,0.0,
13645,5500054,Control,,succeed,110.2,441.0
13646,4643715,Test,,succeed,35.8,143.0
13647,9587439,Control,,succeed,63.8,255.0
13648,8237052,Control,,succeed,67.8,271.0
13649,8675023,Test,start,not succeed,0.0,
13650,9667799,Test,,succeed,37.0,148.0
13651,1146673,Control,start,not succeed,0.0,
13652,3018954,Test,start,not succeed,0.0,
13653,3145026,Control,,succeed,198.0,792.0
13654,9608253,Test,start,not succeed,0.0,
13655,226840,Control,start,not succeed,0.0,
13656,8149895,Test,start,not succeed,0.0,
13657,4265479,Control,,succeed,45.8,183.0
13658,1087732,Test,start,not succeed,0.0,
13659,8134452,Test,start,not succeed,0.0,
13660,6300654,Test,confirm,error,0.0,
13661,3641971,Test,confirm,error,0.0,
13662,7834887,Test,,succeed,29.0,116.0
13663,4504578,Test,confirm,error,0.0,
13664,658173,Control,start,not succeed,0.0,
13665,3609731,Test,,succeed,27.0,108.0
13666,582858,Control,start,not succeed,0.0,
13667,5829314,Control,confirm,error,0.0,
13668,6135173,Control,start,not succeed,0.0,
13669,6808314,Control,,succeed,43.5,174.0
13670,3974948,Test,confirm,error,0.0,
13671,1441929,Test,confirm,error,0.0,
13672,7614662,Control,start,not succeed,0.0,
13673,643735,Test,start,not succeed,0.0,
13674,1744347,Test,confirm,error,0.0,
13675,8939988,Control,confirm,error,0.0,
13676,1898497,Test,,succeed,30.8,123.0
13677,9260760,Control,,succeed,66.2,265.0
13678,2222918,Control,start,not succeed,0.0,
13679,2002895,Test,start,not succeed,0.0,
13680,5865516,Test,confirm,error,0.0,
13681,9623278,Control,step_1,error,0.0,
13682,1867695,Test,confirm,error,0.0,
13683,9728657,Test,,succeed,29.8,119.0
13684,2028340,Test,,succeed,76.2,305.0
13685,5612563,Test,,succeed,49.2,197.0
13686,1345360,Control,step_1,error,0.0,
13687,7706107,Test,start,not succeed,0.0,
13688,1955808,Test,,succeed,41.2,165.0
13689,1542467,Test,confirm,error,0.0,
13690,4920387,Test,,succeed,51.8,207.0
13691,2891606,Control,,succeed,24.8,99.0
13692,2381726,Control,start,not succeed,0.0,
13693,175033,Control,confirm,error,0.0,
13694,955510,Control,,succeed,52.8,211.0
13695,1775681,Test,confirm,error,0.0,
13696,4132062,Control,,succeed,21.5,86.0
13697,2059935,Control,start,not succeed,0.0,
13698,2337162,Control,,succeed,31.8,127.0
13699,5002076,Test,start,not succeed,0.0,
13700,2540665,Test,start,not succeed,0.0,
13701,6652399,Control,,succeed,52.2,209.0
13702,6800658,Test,start,not succeed,0.0,
13703,4747441,Test,,succeed,33.2,133.0
13704,3717263,Control,confirm,error,0.0,
13705,1943261,Test,start,not succeed,0.0,
13706,2805420,Test,,succeed,39.8,159.0
13707,9303817,Control,confirm,error,0.0,
13708,8036434,Control,confirm,error,0.0,
13709,3343930,Test,confirm,error,0.0,
13710,4337769,Control,start,error,0.0,
13711,9135765,Control,start,not succeed,0.0,
13712,7270362,Test,confirm,error,0.0,
13713,1609987,Test,confirm,error,0.0,
13714,8416223,Control,start,not succeed,0.0,
13715,5066008,Test,start,not succeed,0.0,
13716,3665656,Test,,succeed,20.8,83.0
13717,7091988,Test,start,not succeed,0.0,
13718,3830242,Test,confirm,error,0.0,
13719,9371283,Control,start,not succeed,0.0,
13720,342757,Test,confirm,error,0.0,
13721,8538783,Test,confirm,error,0.0,
13722,2223495,Test,confirm,error,0.0,
13723,4974798,Control,confirm,error,0.0,
13724,5954507,Test,,succeed,27.2,109.0
13725,8913755,Test,start,not succeed,0.0,
13726,9648714,Control,,succeed,24.8,99.0
13727,1549295,Control,start,not succeed,0.0,
13728,8647361,Test,,succeed,62.2,249.0
13729,9740421,Test,start,not succeed,0.0,
13730,4213972,Test,confirm,error,0.0,
13731,2144761,Control,start,not succeed,0.0,
13732,2030511,Test,start,not succeed,0.0,
13733,7702214,Control,start,not succeed,0.0,
13734,7812180,Test,confirm,error,0.0,
13735,2598437,Test,,succeed,28.8,115.0
13736,8013166,Control,start,not succeed,0.0,
13737,7670919,Control,,succeed,96.5,386.0
13738,8041517,Test,confirm,error,0.0,
13739,5561211,Test,start,not succeed,0.0,
13740,9637176,Test,start,not succeed,0.0,
13741,2524472,Test,step_3,not succeed,0.0,
13742,3303771,Test,start,not succeed,0.0,
13743,4582528,Test,confirm,error,0.0,
13744,4943084,Control,step_1,error,0.0,
13745,6299605,Control,start,error,0.0,
13746,2571952,Control,,succeed,100.2,401.0
13747,6940265,Control,step_1,error,0.0,
13748,1549099,Test,start,not succeed,0.0,
13749,3358700,Test,start,not succeed,0.0,
13750,6923205,Test,confirm,error,0.0,
13751,7241089,Control,confirm,error,0.0,
13752,2454453,Control,,succeed,61.0,244.0
13753,4727512,Control,,succeed,80.2,321.0
13754,2524954,Control,,succeed,78.8,315.0
13755,5648906,Test,confirm,error,0.0,
13756,502969,Test,,succeed,42.8,171.0
13757,9361627,Control,,succeed,104.0,416.0
13758,524481,Test,confirm,error,0.0,
13759,7575007,Control,,succeed,56.0,224.0
13760,5617700,Test,confirm,error,0.0,
13761,4666983,Test,start,not succeed,0.0,
13762,1461086,Test,start,not succeed,0.0,
13763,1383699,Test,confirm,error,0.0,
13764,3409692,Control,,succeed,51.8,207.0
13765,1502049,Control,confirm,error,0.0,
13766,8997981,Control,start,not succeed,0.0,
13767,7398619,Control,start,not succeed,0.0,
13768,7957282,Control,confirm,error,0.0,
13769,1404657,Control,confirm,error,0.0,
13770,4996632,Test,start,not succeed,0.0,
13771,4504411,Test,start,not succeed,0.0,
13772,8013243,Control,confirm,error,0.0,
13773,184701,Test,start,error,0.0,
13774,5432625,Test,,succeed,20.5,82.0
13775,531896,Control,confirm,error,0.0,
13776,7516076,Control,start,not succeed,0.0,
13777,2827581,Control,confirm,error,0.0,
13778,2994578,Control,confirm,error,0.0,
13779,9818992,Test,start,not succeed,0.0,
13780,9848171,Control,start,not succeed,0.0,
13781,2335669,Control,start,not succeed,0.0,
13782,9792505,Control,confirm,error,0.0,
13783,7440894,Control,start,not succeed,0.0,
13784,2999469,Control,start,not succeed,0.0,
13785,3152346,Test,,succeed,39.2,157.0
13786,7326090,Test,start,not succeed,0.0,
13787,2672962,Test,,succeed,140.8,563.0
13788,8459848,Test,,succeed,32.5,130.0
13789,2927484,Test,,succeed,34.8,139.0
13790,5163801,Control,start,not succeed,0.0,
13791,3289611,Test,confirm,error,0.0,
13792,5397632,Control,confirm,error,0.0,
13793,2894932,Test,start,not succeed,0.0,
13794,5948416,Test,,succeed,40.2,161.0
13795,1454014,Test,confirm,error,0.0,
13796,579500,Test,confirm,error,0.0,
13797,6507167,Control,start,not succeed,0.0,
13798,4220464,Test,start,not succeed,0.0,
13799,6346565,Control,,succeed,204.8,819.0
13800,6096847,Control,,succeed,34.2,137.0
13801,9154286,Test,,succeed,27.5,110.0
13802,704150,Control,,succeed,45.0,180.0
13803,4499306,Test,confirm,error,0.0,
13804,2445630,Test,start,not succeed,0.0,
13805,6642237,Control,,succeed,57.2,229.0
13806,2061256,Test,,succeed,56.5,226.0
13807,5781704,Control,,succeed,71.8,287.0
13808,1349235,Test,confirm,error,0.0,
13809,87424,Test,,succeed,62.2,249.0
13810,7568821,Test,confirm,error,0.0,
13811,7809917,Test,,succeed,34.0,136.0
13812,3549101,Control,,succeed,69.0,276.0
13813,1243364,Test,start,not succeed,0.0,
13814,760259,Control,,succeed,58.2,233.0
13815,5398121,Test,start,not succeed,0.0,
13816,4643957,Control,confirm,error,0.0,
13817,3331216,Test,,succeed,16.8,67.0
13818,4097842,Control,start,not succeed,0.0,
13819,1517823,Test,confirm,error,0.0,
13820,2477472,Test,confirm,error,0.0,
13821,9281679,Control,step_1,error,0.0,
13822,300527,Test,confirm,error,0.0,
13823,9296252,Control,start,not succeed,0.0,
13824,3959664,Test,,succeed,17.8,71.0
13825,8249035,Test,start,not succeed,0.0,
13826,302140,Test,,succeed,46.8,187.0
13827,6193571,Test,,succeed,21.8,87.0
13828,3924096,Test,,succeed,67.2,269.0
13829,1564135,Test,,succeed,29.2,117.0
13830,940098,Test,confirm,error,0.0,
13831,4450022,Control,confirm,error,0.0,
13832,343935,Test,start,not succeed,0.0,
13833,1735713,Control,start,not succeed,0.0,
13834,9002605,Test,confirm,error,0.0,
13835,9820512,Control,start,not succeed,0.0,
13836,5369545,Control,start,not succeed,0.0,
13837,8011795,Control,,succeed,51.0,204.0
13838,2938762,Control,,succeed,58.2,233.0
13839,4975518,Control,start,not succeed,0.0,
13840,9834586,Control,start,error,0.0,
13841,6908479,Control,start,not succeed,0.0,
13842,8120164,Test,start,not succeed,0.0,
13843,6271685,Control,start,not succeed,0.0,
13844,1482443,Control,start,not succeed,0.0,
13845,1589303,Test,confirm,error,0.0,
13846,5190117,Test,start,error,0.0,
13847,4783870,Test,confirm,error,0.0,
13848,7191604,Test,confirm,error,0.0,
13849,7690673,Test,,succeed,25.2,101.0
13850,7932781,Test,,succeed,271.2,1085.0
13851,6694625,Control,,succeed,24.0,96.0
13852,1717208,Control,start,not succeed,0.0,
13853,9361289,Control,start,not succeed,0.0,
13854,6848218,Test,start,not succeed,0.0,
13855,7894946,Control,step_1,error,0.0,
13856,2992053,Test,start,not succeed,0.0,
13857,4887541,Test,start,not succeed,0.0,
13858,599602,Control,step_1,error,0.0,
13859,4766116,Test,confirm,error,0.0,
13860,2214966,Test,confirm,error,0.0,
13861,9646764,Control,confirm,error,0.0,
13862,7041913,Test,start,not succeed,0.0,
13863,1704336,Control,,succeed,84.5,338.0
13864,5329385,Control,,succeed,73.2,293.0
13865,6128683,Control,confirm,error,0.0,
13866,9093278,Test,confirm,error,0.0,
13867,8631976,Test,confirm,error,0.0,
13868,753017,Test,confirm,error,0.0,
13869,5132311,Test,,succeed,95.5,382.0
13870,2985233,Test,start,not succeed,0.0,
13871,9461443,Control,confirm,error,0.0,
13872,9341180,Control,confirm,error,0.0,
13873,1793341,Control,,succeed,34.5,138.0
13874,8316281,Control,,succeed,146.0,584.0
13875,6176305,Test,,succeed,47.8,191.0
13876,5935818,Test,confirm,error,0.0,
13877,8257803,Control,start,not succeed,0.0,
13878,1286866,Test,,succeed,78.0,312.0
13879,8088930,Test,start,not succeed,0.0,
13880,9311990,Test,start,not succeed,0.0,
13881,2960561,Test,confirm,error,0.0,
13882,9285028,Test,,succeed,87.0,348.0
13883,3970184,Control,,succeed,47.0,188.0
13884,7692059,Test,,succeed,27.5,110.0
13885,9634041,Control,,succeed,46.8,187.0
13886,7333942,Test,,succeed,58.8,235.0
13887,3318469,Control,confirm,error,0.0,
13888,5350766,Control,,succeed,94.0,376.0
13889,9516166,Test,,succeed,118.0,472.0
13890,3433053,Control,,succeed,36.8,147.0
13891,2823737,Control,,succeed,64.8,259.0
13892,4538131,Control,start,not succeed,0.0,
13893,4007083,Control,start,not succeed,0.0,
13894,6843728,Test,start,not succeed,0.0,
13895,3203251,Test,,succeed,60.5,242.0
13896,7112613,Control,confirm,error,0.0,
13897,3166313,Control,confirm,error,0.0,
13898,2235345,Control,,succeed,182.2,729.0
13899,6526123,Control,start,not succeed,0.0,
13900,7415063,Control,confirm,error,0.0,
13901,1792552,Test,,succeed,45.0,180.0
13902,1134270,Test,start,not succeed,0.0,
13903,3959857,Test,,succeed,36.8,147.0
13904,592544,Test,start,not succeed,0.0,
13905,2483751,Test,,succeed,17.8,71.0
13906,322007,Test,confirm,error,0.0,
13907,1903986,Test,start,not succeed,0.0,
13908,7303734,Test,confirm,error,0.0,
13909,7778612,Control,confirm,error,0.0,
13910,8624953,Control,start,error,0.0,
13911,1973304,Test,,succeed,51.0,204.0
13912,154782,Test,start,not succeed,0.0,
13913,1883456,Test,start,not succeed,0.0,
13914,4474907,Test,,succeed,37.8,151.0
13915,9295484,Control,start,error,0.0,
13916,6609097,Control,confirm,error,0.0,
13917,8530525,Control,confirm,error,0.0,
13918,1815033,Test,confirm,error,0.0,
13919,2966185,Test,start,not succeed,0.0,
13920,5474775,Test,,succeed,50.0,200.0
13921,1557554,Test,,succeed,40.8,163.0
13922,4646647,Control,confirm,error,0.0,
13923,8383721,Control,confirm,error,0.0,
13924,6618377,Control,,succeed,33.8,135.0
13925,3118720,Control,start,not succeed,0.0,
13926,6385101,Test,confirm,error,0.0,
13927,9863070,Test,confirm,error,0.0,
13928,5353299,Control,confirm,error,0.0,
13929,2748753,Test,confirm,error,0.0,
13930,7495294,Test,start,not succeed,0.0,
13931,3980473,Test,,succeed,37.2,149.0
13932,9490302,Test,confirm,error,0.0,
13933,7125370,Test,,succeed,27.2,109.0
13934,6310652,Control,start,not succeed,0.0,
13935,6514711,Control,,succeed,30.5,122.0
13936,7341490,Test,start,not succeed,0.0,
13937,7873434,Control,confirm,error,0.0,
13938,8501790,Test,start,not succeed,0.0,
13939,6783713,Test,,succeed,35.2,141.0
13940,1619736,Test,start,not succeed,0.0,
13941,9523115,Test,,succeed,50.8,203.0
13942,8704027,Control,confirm,error,0.0,
13943,6014420,Control,,succeed,46.5,186.0
13944,38275,Test,start,not succeed,0.0,
13945,7957576,Test,confirm,error,0.0,
13946,3138642,Test,start,not succeed,0.0,
13947,2123109,Test,start,not succeed,0.0,
13948,520539,Test,,succeed,192.0,768.0
13949,934584,Control,confirm,error,0.0,
13950,927661,Control,,succeed,55.0,220.0
13951,5145018,Test,start,not succeed,0.0,
13952,1635115,Test,confirm,error,0.0,
13953,3546640,Test,start,not succeed,0.0,
13954,8442526,Control,,succeed,27.5,110.0
13955,9624543,Test,confirm,error,0.0,
13956,6703708,Control,start,error,0.0,
13957,2510324,Test,start,not succeed,0.0,
13958,4044195,Control,start,not succeed,0.0,
13959,5706601,Test,,succeed,102.0,408.0
13960,9507924,Test,,succeed,41.8,167.0
13961,2619690,Control,confirm,error,0.0,
13962,9268130,Control,,succeed,56.0,224.0
13963,4057120,Test,confirm,error,0.0,
13964,1963998,Test,start,not succeed,0.0,
13965,4000356,Control,confirm,error,0.0,
13966,3603584,Control,,succeed,37.5,150.0
13967,1114139,Control,,succeed,22.2,89.0
13968,6965517,Control,start,not succeed,0.0,
13969,5125059,Control,confirm,error,0.0,
13970,8125772,Test,confirm,error,0.0,
13971,1984213,Test,start,not succeed,0.0,
13972,8738051,Control,,succeed,172.8,691.0
13973,7878692,Control,confirm,error,0.0,
13974,4589193,Control,confirm,error,0.0,
13975,4298296,Test,,succeed,49.0,196.0
13976,6121798,Test,start,not succeed,0.0,
13977,7340109,Test,start,not succeed,0.0,
13978,1683094,Test,start,not succeed,0.0,
13979,8681327,Test,,succeed,36.0,144.0
13980,1229236,Test,confirm,error,0.0,
13981,2072755,Control,start,not succeed,0.0,
13982,1920285,Control,,succeed,67.2,269.0
13983,8692513,Test,,succeed,67.8,271.0
13984,2688057,Control,,succeed,76.0,304.0
13985,893870,Test,start,not succeed,0.0,
13986,2400763,Control,,succeed,89.2,357.0
13987,2232111,Control,start,not succeed,0.0,
13988,5566410,Test,confirm,error,0.0,
13989,6365611,Test,,succeed,56.5,226.0
13990,3400860,Control,confirm,error,0.0,
13991,3365641,Control,,succeed,165.8,663.0
13992,2036837,Control,step_1,not succeed,0.0,
13993,4531392,Control,start,not succeed,0.0,
13994,5199388,Test,start,not succeed,0.0,
13995,1157514,Test,,succeed,68.5,274.0
13996,9223676,Control,start,not succeed,0.0,
13997,6180120,Test,,succeed,56.8,227.0
13998,4037586,Test,confirm,error,0.0,
13999,7209588,Test,confirm,error,0.0,
14000,3062683,Test,,succeed,29.2,117.0
14001,5415319,Control,start,not succeed,0.0,
14002,7810151,Test,start,not succeed,0.0,
14003,9529396,Test,start,not succeed,0.0,
14004,8064063,Test,start,not succeed,0.0,
14005,2869034,Test,confirm,error,0.0,
14006,9577112,Test,start,not succeed,0.0,
14007,5372739,Test,confirm,error,0.0,
14008,5376483,Test,confirm,error,0.0,
14009,6348754,Test,confirm,error,0.0,
14010,8007409,Control,start,not succeed,0.0,
14011,8161095,Control,,succeed,72.5,290.0
14012,7116779,Control,start,not succeed,0.0,
14013,5281066,Control,confirm,error,0.0,
14014,2495875,Control,start,not succeed,0.0,
14015,6926890,Control,start,not succeed,0.0,
14016,6631920,Control,start,not succeed,0.0,
14017,68276,Test,,succeed,36.5,146.0
14018,6641923,Test,confirm,error,0.0,
14019,1938493,Test,start,not succeed,0.0,
14020,9112330,Test,confirm,error,0.0,
14021,543812,Control,confirm,error,0.0,
14022,4249361,Test,confirm,error,0.0,
14023,1129035,Control,step_1,error,0.0,
14024,7665301,Test,confirm,error,0.0,
14025,4604287,Control,step_1,error,0.0,
14026,9783938,Test,start,not succeed,0.0,
14027,3792840,Control,step_1,error,0.0,
14028,535308,Control,,succeed,37.5,150.0
14029,6187479,Control,,succeed,61.2,245.0
14030,1058509,Control,,succeed,115.8,463.0
14031,7886832,Control,start,not succeed,0.0,
14032,4400964,Test,confirm,error,0.0,
14033,2141244,Test,,succeed,23.8,95.0
14034,2565679,Test,,succeed,91.8,367.0
14035,5203247,Control,confirm,error,0.0,
14036,912455,Control,start,not succeed,0.0,
14037,9000659,Test,confirm,error,0.0,
14038,6061526,Test,confirm,error,0.0,
14039,8902430,Test,confirm,error,0.0,
14040,5074189,Control,confirm,error,0.0,
14041,7992263,Control,start,not succeed,0.0,
14042,1154402,Test,confirm,error,0.0,
14043,6890006,Test,confirm,error,0.0,
14044,9839859,Test,confirm,error,0.0,
14045,3268156,Test,confirm,error,0.0,
14046,9797718,Test,confirm,error,0.0,
14047,374835,Control,,succeed,168.8,675.0
14048,4597304,Control,confirm,error,0.0,
14049,4761064,Test,confirm,error,0.0,
14050,9718754,Test,confirm,error,0.0,
14051,1038502,Control,start,not succeed,0.0,
14052,6446475,Control,confirm,error,0.0,
14053,9280709,Test,step_1,error,0.0,
14054,79897,Test,confirm,error,0.0,
14055,140488,Control,confirm,error,0.0,
14056,7101411,Test,confirm,error,0.0,
14057,9161871,Test,confirm,error,0.0,
14058,3781352,Test,start,not succeed,0.0,
14059,468090,Test,confirm,error,0.0,
14060,6280103,Control,step_1,error,0.0,
14061,3826872,Test,start,not succeed,0.0,
14062,2352363,Test,,succeed,33.8,135.0
14063,2355414,Control,confirm,error,0.0,
14064,2904767,Test,,succeed,59.5,238.0
14065,2206828,Test,confirm,error,0.0,
14066,5470976,Test,,succeed,19.5,78.0
14067,3612499,Test,start,not succeed,0.0,
14068,3598849,Test,start,not succeed,0.0,
14069,2335724,Test,confirm,error,0.0,
14070,8665346,Test,,succeed,54.5,218.0
14071,4858389,Control,,succeed,108.5,434.0
14072,6589939,Control,,succeed,109.5,438.0
14073,9700462,Control,confirm,error,0.0,
14074,3795248,Control,confirm,error,0.0,
14075,2448867,Test,confirm,error,0.0,
14076,4718854,Test,,succeed,50.2,201.0
14077,5123664,Test,,succeed,26.8,107.0
14078,8883914,Control,,succeed,25.2,101.0
14079,8936999,Test,,succeed,39.8,159.0
14080,5823318,Test,confirm,error,0.0,
14081,4702614,Test,start,not succeed,0.0,
14082,1326392,Control,,succeed,90.2,361.0
14083,9409836,Control,,succeed,212.0,848.0
14084,8078165,Control,start,not succeed,0.0,
14085,3300186,Control,,succeed,114.2,457.0
14086,4240438,Test,,succeed,36.5,146.0
14087,7573739,Test,,succeed,123.5,494.0
14088,9097548,Test,,succeed,138.0,552.0
14089,9040143,Test,step_3,not succeed,0.0,
14090,2720367,Control,confirm,error,0.0,
14091,7811459,Test,confirm,error,0.0,
14092,7934807,Control,start,not succeed,0.0,
14093,8269240,Control,start,not succeed,0.0,
14094,4111496,Test,start,not succeed,0.0,
14095,1096180,Test,start,not succeed,0.0,
14096,4743648,Control,,succeed,142.0,568.0
14097,5448106,Control,confirm,error,0.0,
14098,9610926,Test,start,not succeed,0.0,
